Date,AAPL,ABBV,AMZN,BAC,C,COP,CVX,EOG,GOOGL,GS,JNJ,JPM,META,MRK,MS,MSFT,PFE,SLB,UNH,XOM,SP500
2023-05-31,174.9604949951172,123.8947525024414,120.58000183105469,25.708375930786133,40.36174392700195,90.77597045898438,133.9597625732422,96.53471374511719,121.8628158569336,303.25262451171875,142.8764190673828,126.7444076538086,262.6588134765625,100.7175064086914,74.70471954345703,321.4942626953125,32.067344665527344,39.68225860595703,459.326416015625,93.0595474243164,4179.830078125
2023-06-01,177.76380920410156,119.83557891845703,122.7699966430664,25.90419578552246,40.83530044555664,90.98622131347656,135.32940673828125,97.30850219726562,122.7058334350586,296.2306213378906,142.39723205566406,128.49082946777344,270.4873352050781,101.19185638427734,74.98796844482422,325.59625244140625,32.067344665527344,41.67424774169922,465.350341796875,94.13420104980469,4221.02001953125
2023-06-02,178.61270141601562,122.91587829589844,124.25,26.771398544311523,42.18312072753906,93.56414794921875,138.9759063720703,100.7005844116211,123.64805603027344,303.0185546875,144.63632202148438,131.18992614746094,270.4873352050781,102.64227294921875,77.07122802734375,328.3570556640625,32.35411834716797,43.332698822021484,470.95947265625,96.31999969482422,4282.3701171875
2023-06-05,177.2604217529297,122.90689086914062,125.30000305175781,26.612878799438477,42.11027145385742,93.30819702148438,138.30886840820312,100.45765686035156,124.9770736694336,301.2958984375,145.8802490234375,129.90109252929688,269.2768859863281,103.18048858642578,76.51386260986328,328.8857421875,32.59871292114258,42.823116302490234,469.649169921875,95.89193725585938,4273.7900390625
2023-06-06,176.89517211914062,121.62267303466797,126.61000061035156,27.25628662109375,43.002750396728516,93.18933868408203,138.5579071044922,101.5013656616211,126.26641082763672,305.96771240234375,145.751220703125,130.13455200195312,269.00897216796875,100.35261535644531,78.45091247558594,326.6731262207031,32.362548828125,43.73603820800781,459.6375427246094,96.6751937866211,4283.85009765625
2023-06-07,175.52310180664062,122.58360290527344,121.2300033569336,27.489404678344727,43.722190856933594,95.81298065185547,142.15103149414062,104.59654235839844,121.49583435058594,314.34722900390625,146.06454467773438,131.3953857421875,261.5474853515625,99.07550048828125,79.03569793701172,316.5894775390625,32.8011360168457,44.83525466918945,454.5091552734375,98.8427505493164,4267.52001953125
2023-06-08,178.23760986328125,123.60736083984375,124.25,27.25628662109375,43.80414581298828,95.566162109375,141.6262664794922,104.5065689086914,121.1387939453125,314.0850524902344,147.66781616210938,131.43275451660156,262.5198669433594,100.63541412353516,78.86209106445312,318.42999267578125,32.96982192993164,44.20180892944336,462.1451110839844,98.5331039428711,4293.93017578125
2023-06-09,178.62258911132812,124.09232330322266,123.43000030517578,27.293582916259766,43.98628616333008,94.97196197509766,141.288330078125,104.59654235839844,121.2280502319336,314.6000061035156,147.4374542236328,131.69422912597656,262.8870849609375,100.99117279052734,78.77071380615234,319.9278869628906,32.86861038208008,44.276329040527344,465.3409118652344,97.80449676513672,4298.85986328125
2023-06-12,181.41603088378906,123.68819427490234,126.56999969482422,27.163036346435547,44.12288284301758,93.99381256103516,139.9275665283203,102.50009155273438,122.6264877319336,317.8488464355469,147.33607482910156,131.68490600585938,268.93951416015625,100.21578216552734,79.89458465576172,324.8815612792969,33.65300750732422,43.80123519897461,464.3699035644531,96.92107391357422,4338.93017578125
2023-06-13,180.94219970703125,124.20907592773438,126.66000366210938,27.41480827331543,44.34144973754883,94.53316497802734,140.97703552246094,101.42039489746094,122.81494140625,320.6669006347656,148.11012268066406,132.63751220703125,269.2074279785156,100.33435821533203,80.66207885742188,327.2703552246094,33.9735107421875,44.67689514160156,463.1632385253906,96.93929290771484,4369.009765625
2023-06-14,181.57394409179688,122.34111785888672,126.41999816894531,27.153715133666992,43.931644439697266,93.85668182373047,139.714111328125,99.57588958740234,122.65624237060547,316.8470458984375,148.8656768798828,132.1425323486328,271.22161865234375,99.78338623046875,80.38799285888672,330.25628662109375,33.19754409790039,44.03412628173828,433.51495361328125,95.77355194091797,4372.58984375
2023-06-15,183.60736083984375,122.03579711914062,127.11000061035156,27.38683319091797,44.22306823730469,95.20963287353516,140.7724609375,100.50263977050781,124.0645980834961,318.0828857421875,150.86517333984375,133.63682556152344,279.6355285644531,100.46292877197266,81.36565399169922,340.79034423828125,33.526493072509766,44.621002197265625,441.00244140625,96.43838500976562,4425.83984375
2023-06-16,182.53146362304688,124.50540924072266,125.48999786376953,27.2189884185791,43.886104583740234,95.9135513305664,139.86529541015625,102.04124450683594,122.51739501953125,316.7440185546875,151.32583618164062,133.79559326171875,278.81201171875,100.38945770263672,80.48848724365234,335.1415710449219,33.787960052490234,44.509212493896484,433.9977722167969,95.7462158203125,4409.58984375
